Date,nifty bank,axis_bank,bandhan_bank,au_bank,sbi_bank,bob_bank,idfc_bank,federal_bank,kotak_bank,hdfc_bank,icici_bank,pnb_bank,indusind_bank
09-09-2020,22486.69922,439.8999939,301,319.9500122,201.1000061,44.79999924,29.95000076,51.09999847,1343,1101,370.7999878,33,590
10-09-2020,22466.55078,436.4500122,302,324.9750061,197.6999969,44.79999924,29.75,52.09999847,1330,1103,371.7000122,33.20000076,614
11-09-2020,22509.94922,446,304,330,198.5500031,45.5,30.79999924,51.40000153,1317,1096.449951,373,33.29999924,618
14-09-2020,22683.34961,452,312.5,347.5,205.8999939,46.15000153,31.39999962,52.40000153,1337,1088,373.5,33.79999924,617.0999756
15-09-2020,22202.80078,441.0499878,302,350.5,199.8999939,46.25,31.29999924,53.95000076,1308.099976,1068,364.0499878,33.95000076,609.3499756
16-09-2020,22476.30078,449.5499878,304.7000122,350,199.8500061,46.54999924,32.29999924,54.34999847,1324,1070.199951,371.3500061,33.34999847,641
17-09-2020,22352,440.9500122,301.75,352.5,197,45.79999924,31.60000038,53,1315,1084,370,33.25,614.75
18-09-2020,22439.34961,444.5499878,306,357.3999939,196,45.84999847,32.04999924,53.29999924,1313.099976,1092,370,33.34999847,622.9500122
21-09-2020,21983.40039,443,298,360,193.0500031,45.29999924,31.10000038,52,1276,1055,366.6499939,32.54999924,612.9000244
22-09-2020,21445.25,424,275,347.875,186.1499939,42.65000153,29.39999962,50,1288.050049,1054.050049,354,30.75,564
23-09-2020,21350.80078,418.1000061,271.5,334,188.1499939,42.70000076,29,49.5,1280.050049,1046,356.6000061,30.5,551
24-09-2020,20898.80078,414,262.7999878,324,181.1000061,40.75,27.95000076,47.40000153,1267,1038,344.9500122,28.95000076,517.1500244
25-09-2020,20740.80078,407.5,259.8999939,308.8250122,179,40.20000076,27.35000038,46.29999924,1255.050049,1050,339.0499878,28.25,499.8999939
28-09-2020,21152.05078,420,269.1499939,332.5,184,42.09999847,29.5,48.70000076,1258,1048.949951,351.5,29.5,522.9000244
29-09-2020,21770.90039,442.3999939,282.5,339.5,188.5,43.40000153,30.75,50.5,1286.800049,1058,363.75,30.20000076,559
30-09-2020,21405.25,427,275.3999939,330,185.0500031,41.65000153,30.14999962,49.5,1263.25,1060,356.9500122,29,536.25
01-10-2020,21685.25,430.2000122,276.8500061,331.5499878,187,41.34999847,30.04999924,49.29999924,1280,1090.099976,358.25,27.79999924,540
05-10-2020,22352.09961,444.0499878,290,335,192,42.09999847,30.70000076,51.29999924,1310,1112,370.75,28.39999962,593.2000122
06-10-2020,22673.05078,449.5,295,337.5,191.1000061,41.79999924,30.5,51.40000153,1325,1135.050049,377.1000061,28.45000076,615.9500122
07-10-2020,22836.94922,447,306.9500122,367,192.5500031,42,31.10000038,51.90000153,1339.900024,1144.900024,379.2999878,28.35000038,620.9500122
08-10-2020,23150.25,455.5499878,322.2999878,364.3999939,191.3500061,41.84999847,31.75,51.59999847,1326.5,1180,385,28.04999924,620
09-10-2020,23312.59961,453.2999878,320.9500122,365.4750061,192,42.5,31.45000076,52.15000153,1323,1201,390.7000122,28,618.0499878
12-10-2020,23955.59961,473.5,327.3999939,372.5249939,199.6999969,44.40000153,31.95000076,53.34999847,1328,1231.550049,403.4500122,29.29999924,628.2000122
13-10-2020,23663.05078,465.8999939,325,364.9500122,198.6499939,41.79999924,31.04999924,52.34999847,1319.650024,1213.400024,401,28.39999962,611.5999756
14-10-2020,23353.15039,458,315,370,194.0500031,41.5,31.25,52.29999924,1335.25,1195.550049,394.3500061,27.79999924,600
15-10-2020,23920.34961,473.3999939,320.75,369.5,201,41.90000153,31.10000038,53.25,1353.349976,1214.199951,406.8999939,28.35000038,622.6500244
16-10-2020,23219.84961,465.1499939,304,365,194,40.70000076,30.25,52.25,1308.5,1180,394,27.79999924,604.7999878
19-10-2020,23902.90039,477.0499878,318.3500061,366.5,196.1999969,41,30.70000076,53.54999924,1350,1235,402.0499878,27.75,607.5499878
20-10-2020,24117.34961,485.8500061,320,377.5,201,43.04999924,31.29999924,55.54999924,1371.699951,1207.5,413.5,27.89999962,622
21-10-2020,24444.19922,496.8999939,321.7999878,395.1000061,204.6999969,42.20000076,31.70000076,56.84999847,1375,1230.599976,416,27.5,631
22-10-2020,24447.34961,496,312.25,388,201.8999939,42.40000153,31,56.5,1388,1239.949951,416.3999939,27.20000076,621
23-10-2020,24669.19922,513.9000244,313,394.9750061,204,42.90000153,31.75,57,1400,1243.5,417,27.39999962,617
26-10-2020,24525.80078,508.25,309,397.1749878,202.6999969,43.04999924,31.45000076,56.29999924,1399,1229.800049,418.0499878,27.54999924,617
27-10-2020,24288.05078,494,298.8999939,386.2250061,197.25,42.70000076,30.54999924,54.70000076,1452.5,1226,406.3500061,28,616.5999756
28-10-2020,24737.84961,510.7999878,298,398.5,195,42.79999924,31.25,53.95000076,1575,1228,409.8999939,27.45000076,614.5
29-10-2020,24063.5,506,287.2999878,398.5,189.3500061,41.75,30.54999924,51.90000153,1532,1200.599976,392.25,27,585
30-10-2020,24090.15039,495,292,391,189.3500061,43.25,30.54999924,51.20000076,1574,1182.550049,399.3999939,26.79999924,592
02-11-2020,24367.59961,496.8500061,294,387,192.1999969,42.09999847,31.10000038,51.04999924,1555,1194.349976,417,27.10000038,590
03-11-2020,25108,525,305,386.5,198,44.59999847,30.5,52,1581,1226.449951,425,28.04999924,631.5499878
04-11-2020,25539.55078,525.0999756,309.8999939,389.9249878,203.5,44.75,30.29999924,53,1589,1252,437.2999878,27.89999962,649.5999756
05-11-2020,26174.80078,534.9000244,317,392.5,216,45.29999924,30.70000076,53.09999847,1643,1266,445,27.70000076,694.9500122
06-11-2020,26274.09961,538.75,321,380.5,219,45.59999847,31.20000076,54.09999847,1660,1266.25,439.8500061,27.75,714.75
09-11-2020,27088.94922,550,333.6499939,391.6499939,222.5,46.34999847,32,55.5,1730,1315.199951,450,27.95000076,746.0499878
10-11-2020,28039.44922,572,345,410,223.1000061,47,33.20000076,56.20000076,1731,1357,485.7999878,28.89999962,784
11-11-2020,28713.15039,579.8499756,348.7999878,435,232.75,48.29999924,34.40000153,59.15000153,1774,1399.900024,484.75,29.79999924,839
12-11-2020,28633.75,601.9500122,339.7999878,424.5,233.1999969,47.09999847,33,57.5,1799,1377.400024,481.6000061,29.25,790
13-11-2020,28108.69922,595,333,415,225,45.45000076,32.59999847,55.79999924,1749.900024,1368.800049,472.7000122,29.14999962,760.0499878
17-11-2020,28792.25,613.1500244,350,430.9500122,231.8500061,46.70000076,34,57,1771.800049,1385.800049,490.5,29.60000038,777.9000244
18-11-2020,29107.90039,625,352.9500122,450.4500122,239.3999939,47.15000153,33.5,57.84999847,1791.5,1403,488,29.79999924,780
19-11-2020,29302.59961,619,356.8999939,445.5,248,49.34999847,33.95000076,61.34999847,1819,1389.699951,490,30.85000038,816
20-11-2020,28935.75,615,352.6499939,442.6749878,241.5,47.95000076,33.34999847,58.70000076,1820,1372.650024,479.5,29.95000076,818.0999756
23-11-2020,29432.80078,610.9500122,358,442.5,243.5,47.84999847,33.75,59.09999847,1892.400024,1415,481.7999878,29.95000076,836
24-11-2020,29265.59961,603,357,442.5,240.5,47.20000076,37.29999924,59,1896,1408,474,30.29999924,852
25-11-2020,30021.90039,625,362,438.7000122,245.4499969,47.54999924,37,59,1939,1451.300049,485,30.64999962,863.5999756
26-11-2020,29370.40039,602.25,369.8999939,429.5,244,49.09999847,35.79999924,59.90000153,1875,1415,475.1000061,31.39999962,857
27-11-2020,29622,612,368.3999939,437.5,245.4499969,51.15000153,36,60,1895,1431.800049,476.3999939,32.15000153,856
01-12-2020,29844.80078,611,371,424.75,245,51.54999924,37.09999847,63.20000076,1930,1440.849976,479.7000122,33.90000153,863
02-12-2020,29876.69922,607,377.8500061,438.6000061,248.3500061,53.95000076,37.29999924,65.75,1880,1431,486.3500061,34.54999924,902
03-12-2020,29728.90039,610.1500244,373.3999939,445,249.3000031,54.65000153,37.20000076,65.80000305,1836,1429,482.1000061,34.34999847,900.0999756
04-12-2020,29573.40039,606.5999756,379,442.3999939,257,58.90000153,37,66.25,1828,1381,483.7000122,36.25,902.5
07-12-2020,30062.59961,616.9500122,395,440.5,263.7999878,59.20000076,37.29999924,66.09999847,1849.449951,1375,505,35.59999847,915
08-12-2020,30300.30078,619.0999756,412.9500122,451.5,270.9500122,60.15000153,37.15000153,66.80000305,1832.300049,1375,511.5,36,937.0499878
09-12-2020,30335.05078,619.1500244,407,457,272.1000061,67.34999847,37.34999847,66.19999695,1836.099976,1377,510,42.20000076,930
10-12-2020,30545.34961,624.5,399.9500122,460.0499878,269,64.94999695,38.70000076,66.40000153,1900,1398,508.1000061,39.40000153,917.9500122
11-12-2020,30555.30078,626.3499756,419.1499939,456.8500061,270.0499878,66.34999847,37.79999924,66.05000305,1893.5,1390.050049,509.25,38.59999847,916.75
14-12-2020,30735.15039,616,425.2999878,455,274,66.34999847,37.90000153,66.55000305,1934,1383,518.0999756,41,927
15-12-2020,30805.40039,615.75,414,462.8500061,274.0499878,67.15000153,37.70000076,68.65000153,1948,1380.800049,524,41.25,923
16-12-2020,30920.34961,613.5499878,415.8999939,462.4500122,272.7999878,67.69999695,38,68.25,1965,1404,520.0499878,39.59999847,932
17-12-2020,30791.19922,607.25,408.2000122,457.8999939,270,66.40000153,37.75,67.90000153,1965,1418.599976,514,38.15000153,914
18-12-2020,30841.84961,604.4000244,405.7999878,461.9750061,267.7000122,63.95000076,37.5,67.5,1963.800049,1435,514,37.15000153,935.7999878
21-12-2020,30595.80078,605.25,404.9500122,450,268.4500122,62.25,36.5,66.05000305,1935,1417.5,514.5999756,36,905.2000122
22-12-2020,29607.5,585,378.2999878,421,254.8000031,58.15000153,34,60.45000076,1930,1384.800049,497.2999878,33.84999847,842.7000122
23-12-2020,29560.75,589,395.8999939,428,256.9500122,58.79999924,34.65000153,62.15000153,1901,1367.5,499,32.09999847,841.9500122
24-12-2020,30071.65039,595,407,435,265,61.04999924,36.15000153,64.30000305,1918,1389.400024,506.75,32.20000076,862
28-12-2020,30558.84961,614,402,438.4750061,268.75,61.5,36.25,65.84999847,1963,1405,515.9000244,31.85000038,855
29-12-2020,31006.90039,620.7000122,408,435.0499878,276.2999878,63,37.20000076,67.69999695,1983,1421.050049,522.5499878,32.90000153,875
30-12-2020,31479.80078,632.25,416.5,427.5,278,63,36.84999847,67.65000153,2003.199951,1439.900024,531.6500244,33.70000076,919.0499878
31-12-2020,31295.90039,622.4000244,408,428,275,62.09999847,36.5,67.19999695,2016.699951,1435,530.0999756,32.79999924,904
04-01-2021,31485.15039,627.7999878,404,445,281.8500061,65.09999847,37.95000076,69,2004,1438,532.2999878,35.40000153,910
05-01-2021,31041.09961,618,394,444.7749939,278.0499878,65.19999695,38.25,70,1959.5,1419.199951,526.6500244,35,891.7000122
06-01-2021,31839.94922,662,403.9500122,446.5,283,66,39.75,73.09999847,1973.900024,1435,538.75,35.79999924,924.9500122
07-01-2021,32129.80078,659,406.5499878,446.9750061,289,66.5,43.5,74.90000153,1984,1432.5,552.1500244,35.79999924,935
08-01-2021,32298.05078,678,411.0499878,449.5,290.1000061,67,46.79999924,76.40000153,1972,1432,547,35.65000153,965
11-01-2021,32280.30078,676,424.8999939,450.4249878,288,66,44.75,76.25,1960,1450,545.1500244,35.79999924,942.9000244
12-01-2021,31835.05078,661.2999878,406.5,447.75,280,63.90000153,44,74,1929.800049,1452.449951,541,34.70000076,920
13-01-2021,32546.59961,676,395.2999878,454.4750061,296,72,47.75,77,1911,1492.900024,551.5,37,932.7999878
14-01-2021,32526.69922,678.5,374.8999939,448.2000122,306.7000122,75.34999847,46.25,75.19999695,1892,1471.150024,554.0499878,36.75,953
15-01-2021,32508.90039,677.5999756,376,457,306.7999878,76.5,46.40000153,74.84999847,1894.199951,1469.099976,550,37,974
18-01-2021,32275.15039,674.4500122,367.6000061,460.5,303.5,75.44999695,48.65000153,72.94999695,1870.5,1469.900024,544.5,36,959
19-01-2021,32082.90039,663.5499878,361.2999878,447.3999939,297.6499939,73.44999695,47.09999847,72,1856.099976,1491.800049,539,35.95000076,942.0499878
20-01-2021,32388.94922,664,362.9500122,452.4750061,298.7999878,75.84999847,50.75,75.80000305,1890,1501,546.4500122,36.75,936.9000244
21-01-2021,32732.80078,680.75,364.9500122,460.8999939,304,80.15000153,51.95000076,78.84999847,1900,1492,555,37.09999847,959.4000244
22-01-2021,32088,670,333,456.7999878,295.5,76.15000153,50,76.30000305,1850,1467.900024,553.0999756,35.79999924,930
25-01-2021,31507.15039,654,320,451,284.5,74.59999847,50.29999924,74.05000305,1845,1465.099976,536.5499878,35,906
27-01-2021,31236.25,659.9500122,309.8500061,442.5,280.2000122,73.55000305,48,71.25,1798,1468,537.7999878,34.09999847,848
28-01-2021,29812.30078,622,299.8999939,433,271.8999939,72.44999695,47.09999847,69.25,1731,1389.900024,514.5999756,33,801.2999878
29-01-2021,30700.65039,671,316.2000122,440,285.6000061,67.94999695,48.5,72.59999847,1749.849976,1391.349976,533.3499756,33,817.0999756
01-02-2021,30976.34961,665,310,445.5,285.1000061,68.94999695,45.79999924,73.34999847,1730,1410.25,552,33.75,859
02-02-2021,33589.05078,719.25,330,475.2250061,315,75,47.15000153,77.84999847,1830,1501,613,36.09999847,982.4000244
03-02-2021,34555.60156,720,347,486.3999939,333.75,75.40000153,48.20000076,80.75,1870,1579,623.4000244,36.45000076,980
04-02-2021,34548.89844,730,338,484.4750061,334.3999939,77.09999847,47.70000076,81.34999847,1839,1566,618.7999878,38.5,1034.900024
05-02-2021,35634.94922,749,350,485,387,83.69999695,49.5,85.5,1915,1548,628.2999878,41.29999924,1045
08-02-2021,36073.85156,726,331,494.8500061,398,83.5,48.95000076,83.94999695,2000,1620,622.3499756,40.95000076,1036.050049
09-02-2021,36058.80078,735.75,332.3999939,519.9000244,396.75,81.40000153,49.40000153,83,1960,1610,631.3499756,38.25,1044
10-02-2021,36042.35156,741.5499878,330,537,394.0499878,80.09999847,50.45000076,83,1950,1608.349976,633.3499756,38.79999924,1035
11-02-2021,35687.25,731,333.5499878,551.9500122,391.7999878,79.65000153,50.59999847,82.30000305,1949.199951,1582,626.75,39.45000076,1025
12-02-2021,35736.60156,735.5,333.1000061,562.5,391,77.44999695,52.84999847,83.69999695,1960,1573.900024,629.9000244,39,1023.799988
15-02-2021,36501.39844,759.9000244,341.5499878,555,397.5,79.09999847,52.59999847,83.65000153,1960,1600.099976,655,39.25,1044.900024
16-02-2021,37492.60156,799,338.9500122,544.5,412,80.40000153,54.45000076,86.19999695,2000,1621.199951,673.4000244,40,1068
17-02-2021,37041.94922,774,350,546.375,403,79.59999847,53.79999924,85.19999695,2015.099976,1620,654.7999878,39.5,1080
18-02-2021,37088.75,775,348.2999878,549.25,425.0499878,85.5,56.79999924,87.25,1979.150024,1605.949951,650,42,1045
19-02-2021,36371.55078,772.9000244,344.7000122,561.9500122,415,95.94999695,58.5,86.69999695,1942.25,1545,635.5,44.25,1035
22-02-2021,35874.30078,749.6500244,336.7999878,554.5,400.6000061,91.40000153,63,83.75,1938.75,1545.050049,622,42.54999924,1064.949951
23-02-2021,35540.55078,732.3499756,327.9500122,535.5,392,90.30000305,61.40000153,80.09999847,1965,1553.75,614.75,41.29999924,1033.150024
24-02-2021,35205.39844,722,326.7999878,572.9500122,397,87.40000153,61.79999924,82.09999847,1889.099976,1526.5,615.0999756,41.45000076,1047.300049
25-02-2021,36763.14844,765,338,598.5,411,89.90000153,64.94999695,87,1927,1609.75,642.7000122,42.25,1080
26-02-2021,35806.64844,746,334,579,399.5,86.90000153,63.5,84.90000153,1869,1587.050049,615,41,1070
01-03-2021,35374.25,738,349,569,395.1000061,85.40000153,64.34999847,84.65000153,1811,1564,607.5499878,41.40000153,1075
02-03-2021,35458.14844,730.4500122,341.5,579.9500122,395,84,63.75,83.5,1845,1575.699951,610,41.15000153,1075
03-03-2021,35754.44922,740.5,349,581.2000122,396.5,84.09999847,64.80000305,83.69999695,1855,1584,618,41.40000153,1080
04-03-2021,35575.64844,731.0999756,350,593.8250122,398.7000122,85,65.94999695,86.69999695,1863.900024,1548.550049,618.75,43,1078
05-03-2021,35458.5,732,352,637,395,85.19999695,68,89.90000153,1875.5,1531,613.2000122,43.59999847,1084
08-03-2021,35462.44922,735,351,637.2000122,388.4500122,82,67.40000153,88.19999695,1920,1542,611.5999756,42.20000076,1054
09-03-2021,35705.89844,758.7000122,354,629.9749756,393.4500122,82,67.75,87.19999695,1917.800049,1545,614.8499756,41.95000076,1025.599976
10-03-2021,36112.25,750.5,354,627,391.1000061,81.34999847,67.25,86,1983.25,1572,628.75,42,1043.150024
12-03-2021,36497.35156,772.5999756,357.7000122,629.125,391.7000122,80.75,67.30000305,87.25,1979,1600,631.4500122,41.84999847,1052
15-03-2021,35544.25,754,348.9500122,624.9749756,382.5,77.94999695,67.19999695,85.65000153,1944,1548.400024,611.9000244,41.04999924,1027.800049
16-03-2021,35352,751,343.75,605.5250244,385.6000061,79.5,65.75,84.09999847,1925.099976,1530.900024,606.8499756,41,1045
17-03-2021,34905.05078,739,339,614.5,378.2000122,78.69999695,63.34999847,83.65000153,1903.199951,1524.25,597.5499878,39.84999847,1032
18-03-2021,34577.5,736,340,598.5,371.5,75.90000153,61.5,81,1881,1511.75,594.75,39,1025
19-03-2021,33590.39844,709,335,562,363.9500122,70.84999847,58,77.30000305,1818.449951,1485,575.2000122,37.20000076,990
22-03-2021,34088.39844,719,346.0499878,604.5,372,73.80000305,60.04999924,78,1833,1494.900024,586.8499756,38.45000076,1006
23-03-2021,33747.94922,718,354.2000122,617.5,368.7000122,72.90000153,59.75,77.5,1844,1470,576,37.84999847,977
24-03-2021,33894.69922,723.25,365,618,368.5,74.34999847,60.59999847,78,1800,1490.900024,580,38.65000153,980.0499878
25-03-2021,33420.75,709.5,359.0499878,614.9749756,360,72,58.70000076,75.19999695,1792.900024,1490.199951,568.0999756,37,958.7000122
26-03-2021,33605.05078,707,355.25,582.25,360,71.40000153,58,77.09999847,1785,1494,584.5,36.20000076,973.7999878
30-03-2021,33615.89844,705,350.2000122,599.9749756,360.1000061,71.90000153,58.34999847,78,1782.099976,1506.650024,582,36.40000153,966
31-03-2021,33764.80078,696,337,640,360.2999878,72.09999847,59.5,75.75,1778.800049,1548,586,36.09999847,961.0499878
01-04-2021,33588,706.2999878,341.9500122,625,367.7000122,74.80000305,56.20000076,76.44999695,1770,1499.400024,587.5499878,37,964
05-04-2021,33649.14844,707.2000122,348.7000122,631,367.5,75.09999847,57,78.84999847,1786.099976,1480,592,38.54999924,985
06-04-2021,32915.64844,690.0999756,338,615.5,355.7000122,72.90000153,54.75,77,1776,1460,574.7000122,36.95000076,947.7999878
07-04-2021,32529.69922,680.5,337.6000061,611.5250244,351.25,72.90000153,55.5,77.05000305,1766.050049,1439.300049,566.5499878,37.04999924,931
08-04-2021,33154.19922,691.5,350.8500061,619.4749756,361,74.40000153,58.29999924,79.15000153,1796,1453,582,37.75,949
09-04-2021,32636.90039,679.2999878,354.4500122,625,354.3999939,73.40000153,56.54999924,77.80000305,1770,1426,573.9500122,37.34999847,935
12-04-2021,31637.90039,651,349.8999939,576.5,344,72,53,75,1757.25,1393,551.4000244,36.75,884
13-04-2021,30901.80078,635.5999756,334.7999878,538.25,332,67.15000153,51.15000153,71.5,1745.800049,1368,541,34,850
15-04-2021,31929.09961,666.4500122,330.6000061,540.4000244,342.1000061,67.75,53,75,1800,1405,565.9500122,34.59999847,867.5
16-04-2021,32161.44922,668.6500244,328,530,343,68.30000305,52.79999924,75.94999695,1774,1434.949951,574.5999756,35,864.0999756
19-04-2021,30993.44922,650,306.1499939,517.5,327.1499939,65,50,73.75,1720,1390,550,33.59999847,829.9500122
20-04-2021,31568.94922,656,310.9500122,512.5,335.1000061,64.94999695,51.90000153,73.15000153,1725,1425,565.2000122,34,845
22-04-2021,30763.5,641,308.75,505,326,62.04999924,50,70.19999695,1689.75,1380,552,33.20000076,831
23-04-2021,31490.59961,656,309.1000061,544.9249878,331.6499939,62.59999847,50.70000076,71.44999695,1733.900024,1409,569.9000244,33.5,830
26-04-2021,32316.65039,694,318,540.5,339.25,63.5,51.90000153,72.75,1740,1413,602,34.25,857
27-04-2021,32228.94922,691.0999756,313,524.9749756,344,63.90000153,52.59999847,74.05000305,1750,1407.25,593.25,34.40000153,859.5499878
28-04-2021,32865.5,708,320,547.5,357,66,53.79999924,75.15000153,1762.5,1436.25,598,35.20000076,890
29-04-2021,33901.60156,712,329.75,572.5,365,68.44999695,55.29999924,78.59999847,1825.099976,1486.199951,622.5499878,35.79999924,936.8499756
30-04-2021,33112.39844,705,327,536,353.4500122,65.40000153,54,77.05000305,1780,1445,610.0999756,34.54999924,928
03-05-2021,32368.55078,706,324.8999939,474.5,349.6000061,65.94999695,54.20000076,79.5,1735,1393,592.5499878,34.5,929
04-05-2021,32610.40039,704,322,470,355,67.19999695,54.54999924,80.59999847,1751,1409.949951,596.6500244,34.79999924,930
05-05-2021,32577.09961,709,321,465,356.5,72.09999847,56.34999847,80.44999695,1741,1401,595.2999878,38.54999924,923
06-05-2021,32900.75,718,312.8999939,475.5,358,73,56.59999847,80.5,1781.699951,1407.599976,602.7999878,37.5,937.4500122
07-05-2021,33041.64844,721,297,472.5,357.5,71.09999847,57.20000076,79.5,1796,1412.949951,612,36.65000153,932.5499878
10-05-2021,33175.30078,723.5,285,472,360.5,71.34999847,56,78.30000305,1809,1427,611,36.54999924,939
11-05-2021,32640.94922,704.7999878,289,467,356.8500061,72.5,55,79,1776.599976,1396,606.4000244,34.84999847,923.9500122
12-05-2021,32717.65039,704,291.25,480,362.7999878,74.05000305,56.34999847,82.30000305,1754,1399.75,603.2000122,35.75,942
14-05-2021,32495.15039,695,288.25,482.5,370,78.30000305,55.79999924,82.44999695,1728.900024,1394.349976,592,37.79999924,923
17-05-2021,32437.84961,691.5,284.5,477.25,364.3999939,74.80000305,54.34999847,80.80000305,1717,1395.150024,603.25,37.20000076,897.0999756
18-05-2021,33893.10156,720,288.25,478,390,78.40000153,56.29999924,84,1768,1458.949951,628,38.34999847,967
19-05-2021,33717.10156,704,291.5,492.5,382,76.59999847,56.04999924,84.30000305,1747.949951,1470.199951,627.0999756,36.29999924,965
20-05-2021,33692.55078,708.5999756,290.1000061,490,387,77,55.65000153,84.69999695,1732,1458.349976,628.0499878,36.5,963
21-05-2021,33559.80078,707,296.6000061,480.0499878,390,77.5,55.54999924,84.05000305,1715.5,1443,622.2999878,38,985
24-05-2021,34869.30078,730.4000244,301.7000122,492.5,417,82.30000305,58.09999847,85.75,1763.650024,1503.25,643.25,39.20000076,1018.900024
25-05-2021,35095,744.4000244,299.2999878,491.5,415.1000061,82.09999847,59.90000153,86.84999847,1770.400024,1510.5,650.0999756,40.40000153,1012
26-05-2021,34757.14844,738,295,485,413.7999878,81.34999847,59.09999847,87.19999695,1760.050049,1480,649.3499756,39.5,998.8499756
27-05-2021,34664.19922,737.2000122,293.6499939,484,413.7000122,80.90000153,58.15000153,87,1740,1473.099976,651.0999756,39.5,995.2999878
28-05-2021,35345.64844,752.5999756,298.75,495,430.5,84.40000153,58.40000153,88.84999847,1786,1490.900024,658.0499878,42.79999924,1014.5
31-05-2021,35097.44922,737.9000244,304.8999939,499.375,421,83,59.15000153,88.80000305,1799,1500,643.75,42.34999847,1015
01-06-2021,35639.75,753.5499878,308.25,495,426.0499878,81.05000305,58.54999924,87.30000305,1815,1520.300049,664.5499878,42.54999924,1016
02-06-2021,35271.60156,744.7999878,301.1499939,493.5,430.7999878,79.15000153,57.40000153,85.75,1793,1510,648.5,41.90000153,1008.900024
03-06-2021,35536.44922,743,312.6000061,510,437,81.94999695,61.5,87.94999695,1790,1508,653.4500122,44.5,1031
04-06-2021,35657.85156,751,318.9500122,503,437.5,82.09999847,60.75,88.09999847,1820,1516,653,43.54999924,1012.200012
07-06-2021,35460.80078,743.0999756,315,504.3999939,435.1000061,82.59999847,60.29999924,87.90000153,1825,1510,645.2000122,43,1018
08-06-2021,35433.80078,751,320.9500122,514.5,432.25,83,60.70000076,87.59999847,1815,1496.550049,648,42.5,1025
09-06-2021,35114.25,746,319.8999939,503.3999939,427.5,83,59.5,86.40000153,1789.900024,1483.900024,644.4000244,41.54999924,1019
10-06-2021,34903.60156,739.4500122,319.3999939,500,424.8999939,82.59999847,60.20000076,85,1787.699951,1482.099976,635.4500122,41.09999847,1012
11-06-2021,35324.64844,746.25,322,498,434.8500061,84.75,60.79999924,87,1809,1491,644,42.90000153,1028
14-06-2021,34936.55078,735.9000244,319.4500122,525,427,84,60.04999924,86.05000305,1789.900024,1478.25,635.7000122,41.79999924,1012
15-06-2021,35038.05078,736,323,539.8250122,429.2000122,84.5,59.5,85.75,1775.800049,1486,636.3499756,42.90000153,1025
16-06-2021,35196.25,748.7999878,323,532,428,85,59.59999847,86,1770.849976,1488,644.9000244,42.29999924,1030
17-06-2021,34619.80078,741.9500122,317.8999939,514,421,83.69999695,58,84.5,1747.25,1466,633.0499878,41.09999847,1002
18-06-2021,34735.14844,742.1500244,320.2000122,513.9500122,423.8999939,82.65000153,58.15000153,85.75,1774.949951,1469.5,632.5999756,41.5,993.9000244
